date;number
1969-12-23;127564
1988-11-01;511944
2045-10-20;-367734
1982-04-21;886688
1983-03-12;-871101
1962-06-17;-214097
1945-10-05;-875967
1903-06-19;-785643
2007-08-04;268010
1975-12-05;-59699
1908-06-02;-206032
2035-11-15;277607
2050-07-05;946320
2050-10-03;203279
2047-06-05;509192
2056-12-15;-870250
1960-05-27;594562
1992-04-10;-155610
1912-06-29;-941164
1998-12-18;980417
2015-09-16;-72324
1926-05-25;929778
1908-04-06;372594
2053-09-09;-116741
1912-10-22;429898
2054-06-02;370474
2022-01-14;968120
1989-01-13;529888
1964-11-13;981674
2042-02-09;876704
1927-06-11;-560024
1962-07-28;879612
1968-11-10;-404090
1990-12-03;327398
1901-02-16;419933
1998-08-05;448861
2047-07-30;-359089
2031-01-01;816721
2027-12-10;-507387
2022-03-02;268729
2056-04-23;717608
2039-06-10;137584
2001-05-30;817593
1963-08-24;165481
2041-11-22;178133
2019-04-08;-362512
2063-10-09;48264
1952-11-01;120277
1940-12-31;966118
2067-09-20;-554876
1929-03-26;-289188
2064-10-12;-783467
2035-07-11;-197512
1957-03-09;8708
2021-02-05;-156214
1900-03-18;-772439
2018-11-17;649939
2031-04-29;465519
1990-01-11;-118530
2023-09-03;57537
1953-08-24;-414968
2042-09-26;512100
1946-11-25;-525537
1980-08-25;-267543
2027-09-01;724574
2058-03-07;-507589
2009-04-11;377817
1950-10-19;-324782
2059-11-26;721104
1923-08-12;-756467
1981-08-19;-809526
1925-02-26;97358
1941-12-29;-313888
2029-08-02;-250516
1944-08-03;-360052
1954-06-26;799417
2060-07-28;-792500
1989-12-20;669576
1950-12-20;-108235
1954-08-08;-791554
1957-10-06;-406359
2009-12-19;-79076
1996-02-17;-368819
1967-07-19;-50352
1922-12-19;73495
2062-09-07;-349448
2041-12-02;115925
2028-01-24;806174
2007-10-06;801861
1986-03-03;778530
2053-08-22;555550
1923-06-25;-5896
1906-09-26;-602171
1975-06-08;637420
1964-05-08;672374
1924-07-04;402329
1918-06-22;-551587
1966-11-10;-424729
1927-03-10;456427
2031-12-04;475375
2010-04-02;-877858
2029-07-11;976407
1909-11-11;871302
2026-05-31;787482
1907-11-19;-783291
2008-10-28;-898929
2031-11-07;489224
2034-03-16;-685192
2008-01-31;53249
2022-12-12;-117764
2000-01-18;-818685
2043-03-06;5861
2018-04-27;-230755
1920-09-23;138884
2030-01-04;698912
1926-06-08;380283
1951-09-13;741913
1972-09-12;-845681
1973-11-11;-738004
1957-03-27;47666
2023-03-19;-566784
1995-12-03;-954070
1967-09-03;795723
2054-12-07;719607
2049-03-09;-492589
1982-06-23;947622
2007-03-21;743096
1983-04-14;348888
2039-01-23;517822
2001-05-10;915705
1982-11-11;-966055
1995-05-16;-88084
2029-01-29;855836
1967-05-07;-558676
2037-03-06;210605
2004-11-18;779668
2044-03-18;-735851
2041-02-03;230718
1909-02-23;235681
1963-10-13;223
1954-12-14;250636
2005-07-10;399908
2005-08-25;359751
1904-07-19;-834011
2061-07-01;543790
1985-09-06;-356808
2067-11-28;370074
2029-06-11;242828
2038-08-08;711395
2034-08-16;-378707
2008-10-21;-651057
1923-09-13;962105
2000-01-20;306193
2018-10-10;-809303
1966-09-28;-776164
2052-01-13;881400
1915-05-13;-155551
2066-05-05;21711
2061-02-18;150846
2012-06-08;182309
2068-04-19;778865
2053-03-05;548474
1903-02-22;-51921
2005-01-17;-782239
2024-02-10;-576266
2034-05-15;-589542
1949-03-18;-925982
1983-05-16;857049
1915-08-17;-242029
2062-04-02;-50114
1919-05-03;-169335
1941-03-05;56236
1974-12-09;221626
1955-12-16;99736
1967-11-13;549861
2029-05-12;856153
2054-08-07;359399
1981-05-03;-239748
2014-11-24;-643871
2043-12-21;-861510
2033-04-25;-978827
1910-09-14;-37112
2054-02-04;-589332
2063-02-09;575127
1973-07-05;-754958
1909-10-18;311167
2040-08-12;199533
1948-08-04;943060
1938-02-07;-543515
2029-07-21;-955489
2050-08-17;3819
1992-07-30;514471
1990-12-25;-975605
1992-01-26;-820256
2031-09-14;-412365
2002-10-04;-572061
1988-11-12;412385
2049-04-05;-476443
1917-08-22;461641
2029-04-02;-735000
1960-12-14;-471127
2029-04-18;-767397
2003-02-05;336599
1947-11-29;145743
2018-08-17;870985
2024-02-22;245818
2054-02-19;-628223
2032-07-03;-357097
2037-10-01;-839243
1910-07-15;-436921
2042-07-01;811657
2017-11-08;-823319
2043-12-10;271871
2053-02-16;-332717
2061-07-02;-17260
1951-09-03;-370519
1958-05-26;495602
2017-08-15;870193
2024-05-16;88639
2044-04-04;-109048
1982-09-28;367475
1910-11-18;420852
1945-09-22;-878337
1982-04-29;129066
1968-12-15;-862546
1933-01-22;865879
2031-01-27;303949
1900-05-03;179742
1908-02-17;-421902
1978-04-15;-457902
1979-07-26;-380009
1907-03-12;-388183
1966-02-23;-471706
2065-05-15;-433712
2017-09-20;-455040
2033-07-31;807078
2002-04-25;122114
2026-05-16;-121024
1945-09-26;300490
2022-01-15;-926894
2057-05-31;-478029
2022-06-22;-68291
2022-10-31;-760312
1936-06-17;683563
2067-10-01;-147193
2011-04-02;937658
1962-08-22;335812
1943-06-19;734701
1913-05-31;666770
2009-07-02;809421
1979-12-18;687336
1921-11-28;841921
2061-05-14;-83370
1904-03-18;-100347
2031-10-09;470841
1936-09-20;-612581
1921-05-01;684956
1929-01-06;-750885
1955-09-04;-287824
1938-09-08;659144
1974-09-09;370123
2058-09-06;312389
1984-03-03;-729386
1945-06-28;759795
1968-11-25;657848
2043-08-29;-770178
1950-02-21;875649
2014-07-04;-221618
2011-01-27;-298724
2029-03-25;312133
1993-05-14;931627
1994-05-27;138955
2007-09-11;-406428
1928-12-08;-289567
1983-03-29;390644
1929-01-20;-575572
1944-11-25;486773
2026-06-16;-627730
1943-02-10;-130464
1997-08-23;193115
2065-05-20;608146
2048-05-31;932743
1931-11-17;863145
1951-10-15;415991
2034-06-28;-137624
2016-03-24;-656601
2003-04-20;851947
1974-01-26;-270606
2061-06-26;816343
2040-04-07;947765
2027-05-05;21247
1918-09-24;-7696
1936-04-04;-204619
1960-03-21;662646
1906-05-18;891784
2012-02-02;395357
1943-04-11;222964
2028-03-17;857775
1986-02-13;928045
2030-05-12;-817304
1952-01-23;-665042
2064-08-02;861804
1980-12-19;116389
1990-06-26;-463326
1974-04-19;829058
2061-03-09;-914362
1954-08-22;-289409
1997-12-28;-152083
1989-03-25;-90505
1942-12-24;-139204
1976-04-18;34012
2002-03-23;-326207
1902-12-03;805058
1982-12-06;64001
2052-01-21;943544
1914-09-09;-823261
2029-09-28;-113530
1947-10-28;274357
1999-10-18;-668833
2068-09-07;334293
2043-11-10;370405
2043-06-02;-245407
2003-06-18;819617
1956-08-30;-106103
1936-05-17;-838208
1943-06-26;561622
1961-12-10;-930750
1998-03-14;-743661
1912-12-01;-926238
1901-06-27;-262038
2014-10-26;650420
1943-04-04;-17900
2051-03-27;-147025
1962-01-13;-852919
1939-11-12;853067
1922-09-05;937837
2048-01-30;578898
2069-07-18;-576453
2018-03-15;919799
1996-03-15;-93102
1965-02-21;-853533
2051-04-22;-635539
1909-03-30;-914741
2034-05-16;482600
2055-08-15;-636684
2001-02-03;801770
2022-08-06;-991639
2048-02-04;-852450
2052-05-15;-543845
2024-07-24;768830
2042-02-03;-282174
1966-03-07;-180731
2036-12-22;452973
1983-11-04;-335234
2038-05-09;781023
1920-06-22;33481
2032-12-30;-28443
2009-06-29;271494
1931-10-08;-264531
1988-02-07;-674184
1916-07-03;-130533
2040-02-05;-468799
2069-09-18;-818841
1960-02-23;-929384
1979-07-29;-494304
2043-02-10;-601285
1962-11-18;992152
1929-10-10;-456509
1933-01-18;404088
1932-11-20;-225398
1976-12-03;-772082
1967-07-01;925857
2059-07-02;-60912
1904-03-18;-669793
1966-09-30;-198899
2038-07-05;-358919
1942-07-22;-118896
1946-07-28;-213823
1976-02-19;695520
1922-08-04;185951
1913-05-13;-100116
1996-03-14;560051
2018-12-21;731016
1983-01-19;630962
2044-11-17;905489
1912-08-25;-24306
2069-10-14;-69325
1942-08-18;791827
2040-04-10;-473737
1962-06-07;760385
1901-05-08;-849797
1951-02-04;271747
2056-04-18;-565974
2056-03-25;897083
2008-07-01;944291
2046-06-16;-865464
1931-02-13;612542
2066-10-29;-288212
1999-04-29;775469
1921-03-25;739375
1928-05-25;-908302
2063-11-30;-719315
1965-01-03;-496647
1901-01-14;-596982
1915-08-14;-826373
1987-10-19;136404
2009-11-23;200546
1996-07-26;-388103
1968-12-24;-22258
2033-11-08;96264
1985-12-18;437166
2052-07-01;271011
1916-02-25;-920943
2045-12-03;-859887
1978-04-04;185139
1961-01-09;182769
2002-11-14;-598516
1980-05-17;15725
1912-02-22;879628
1927-06-04;-345834
2068-06-08;-471913
2029-09-22;459438
1958-10-26;-957734
1900-04-20;-824007
2036-03-25;-63470
2066-08-09;-500808
2048-06-23;899106
2059-03-26;333885
1908-01-07;-864966
2038-01-13;764917
1988-04-20;567562
1923-10-28;967208
2056-11-23;-42379
2006-05-09;-710946
1975-09-02;-527262
1960-07-12;983484
2040-02-11;42244
1991-10-29;865937
2057-07-30;634233
1994-07-31;190274
1950-09-20;51328
1994-10-16;263008
1976-04-03;-539866
1961-11-01;283502
1941-11-24;-961484
2067-07-26;13082
1958-11-07;200653
1917-08-12;764703
1944-04-10;-324500
1945-05-09;-406690
1965-12-31;-453610
2045-04-12;-949493
2027-07-21;-203792
2051-08-06;-308526
1903-02-24;-650933
1911-05-09;75405
2049-05-10;453494
2021-04-28;206388
1932-01-21;534144
1907-05-17;450078
1935-03-03;-974989
1988-07-16;-191909
1968-12-06;-850781
2000-08-25;-818723
1907-02-04;-735493
1948-06-12;309576
1936-03-25;-904522
1941-04-11;-243453
2019-07-17;-462651
1986-05-18;-780168
1943-07-10;165793
2033-10-10;718411
1922-01-06;-607303
1971-04-07;-758155
1912-01-05;-415338
2060-10-29;158391
2022-08-22;-688685
1949-05-26;186551
1904-07-05;670873
2056-09-08;832633
1971-01-02;-683877
1995-06-28;-50874
2016-12-16;-835911
1928-04-22;355781
1997-02-16;-607036
1916-04-25;-332683
1915-06-04;508541
2050-11-27;72685
2058-12-27;-510061
1909-10-23;-126058
2052-06-16;485800
1901-08-14;-622783
1968-02-03;560439
1953-02-27;-41261
1975-09-11;208067
1987-07-01;-246352
2015-11-01;-233908
1902-09-29;661172
1913-03-14;766320
1916-10-20;-361636
2041-04-06;725985
2067-08-28;596124
2010-10-10;428219
1937-09-12;-761253
1973-03-04;-257033
2029-06-04;-26470
2051-06-18;194263
2002-09-08;69038
1902-12-12;-683875
1952-04-04;-114522
1944-01-08;-767489
2006-03-09;208754
2007-07-30;325682
2007-10-13;991787
2039-07-15;-378142
1943-08-09;36394
2050-03-14;-11247
1937-05-04;769098
2065-02-28;844880
2046-10-11;-835200
1934-12-30;-846899
1905-07-04;574573
1948-07-22;-967619
1950-01-08;-356474
1907-11-22;632032
1907-05-16;-876828
2052-11-28;27569
2034-07-10;-151024
2067-11-13;-635975
1923-01-22;596117
2038-08-08;-231809
1904-09-29;521371
1928-11-08;693741
1902-03-02;-745865
1993-08-05;-55302
2065-10-19;319776
2070-06-02;997722
2065-08-05;600262
1908-04-14;383371
1911-02-09;-537597
2054-06-27;306043
2002-11-02;-567831
2031-05-05;-685174
2070-10-12;-154756
1982-10-31;485478
2029-10-04;-614417
2048-10-14;851633
2057-11-25;810078
1958-02-01;-493148
1994-01-19;-477551
1924-02-22;-538660
1955-05-05;-121094
2053-04-02;-990918
1941-02-27;-235015
1920-01-03;-804118
1976-07-28;990696
1981-09-24;-999768
1989-02-08;506028
2063-12-16;132989
2011-12-01;173602
2019-04-06;-484376
1918-12-25;-61622
2028-11-26;354607
2056-04-13;508675
1907-04-05;-672765
2027-03-05;402468
1980-05-04;-384074
1925-06-18;-940036
1949-12-25;75979
2016-07-26;-862932
1900-04-06;-205484
1941-07-13;232392
2022-03-23;750915
2029-01-04;-165642
2064-09-21;227601
1986-03-10;-632475
1993-08-22;-660173
1988-06-24;744070
1941-12-31;273266
1925-07-22;-774497
2021-06-11;470179
1987-08-10;-329890
2023-04-24;-186151
2058-02-09;-363415
2007-10-20;-967318
2069-01-01;-387920
2016-12-24;551911
1984-08-07;-619060
2032-06-16;-768945
1935-02-19;658440
1907-01-10;-365512
2023-09-16;253031
1948-05-07;-412172
1946-09-26;-620781
1950-04-29;-264526
1981-10-08;242839
2013-01-28;-928851
1980-10-26;-699561
2022-09-28;-115748
1971-07-21;-55108
1959-03-27;-565939
2050-08-25;-989135
2015-12-03;791817
2046-02-07;-793215
2032-03-29;-443603
1938-11-06;-705447
1940-01-31;256781
2029-10-25;-172478
2005-02-19;-238680
1956-08-03;-726994
1992-06-02;228073
1988-07-28;575473
1903-11-25;-65539
2000-08-05;-864472
1917-04-13;734993
1954-06-25;-352981
1968-02-11;-942931
2031-02-20;903087
1989-08-27;166016
1988-03-18;-463274
2035-01-17;-503399
1977-08-21;-851635
2035-07-25;-404320
2052-12-28;-654701
2002-04-30;-240227
2034-08-01;248577
1904-04-20;-588098
2019-04-14;749774
1961-03-16;710446
2044-07-07;247465
2034-03-11;-648787
1975-01-01;-544342
2038-06-06;289947
1991-10-11;-484785
2061-12-03;934571
1979-03-29;-794441
1901-09-03;-930805
2035-02-22;550456
1902-11-18;948472
1921-02-19;-284487
2066-07-16;-85078
1901-04-15;458396
1944-11-15;-357341
2009-02-19;533749
1998-02-13;-621680
1912-08-04;-776979
1916-08-01;-549453
2056-03-27;587268
2040-03-27;-917792
1909-06-07;351993
2018-12-04;-785602
2013-10-25;-504763
2019-04-22;700981
2023-02-23;-762549
1990-04-18;-67975
2029-01-14;-562005
2019-06-11;636673
1971-09-18;445293
2027-07-11;-135761
2014-03-26;-81250
2027-10-03;-515306
1900-06-25;356795
1963-12-07;663937
1937-09-28;-840569
2019-03-31;-27428
1967-03-03;-433402
2052-09-26;544057
1933-01-13;-696624
1917-08-09;410872
1918-06-15;983609
2038-10-05;450378
1957-11-23;219026
1906-05-21;658754
1916-04-14;596124
1945-11-14;50816
2064-12-27;-144673
1993-02-13;221062
1922-05-24;-192720
1945-05-19;719649
1904-10-30;-383815
1950-11-17;-839505
1943-07-06;-354890
1913-08-28;148528
2033-04-10;-100452
1992-09-25;68591
1951-03-28;-619175
2011-09-07;572907
1929-05-16;-550226
2019-02-07;-771142
1969-09-30;137376
1956-12-19;-374320
2056-06-01;483147
1982-11-15;898029
1991-03-19;445232
1964-08-16;-281763
2030-06-22;690270
1944-01-07;-318155
1931-04-13;-801638
1928-10-22;539147
2008-09-18;-693265
1967-05-16;931190
2040-06-10;345690
1982-01-03;-756701
1918-02-08;-501903
1935-12-10;182115
2034-02-07;38049
1967-10-08;-376663
1998-05-02;-412416
1905-10-21;120200
1982-08-15;-67374
1975-12-02;802456
2031-05-30;501765
2035-11-21;-700087
2054-08-27;-414904
2045-10-31;277549
1998-11-02;108506
2056-11-22;30143
1946-08-10;748841
1985-06-13;512729
1991-06-21;-9611
1983-07-14;-850325
1979-09-16;177746
2042-03-24;17978
1965-04-18;-853782
1909-08-12;344695
1903-04-09;-119000
1902-02-02;-657949
1998-09-13;-518398
2002-06-25;-57526
2020-08-17;554371
2063-01-26;-822916
1943-12-15;-558994
1977-03-30;-556279
2000-01-18;-63336
2053-04-08;149162
2023-03-21;381715
2020-08-10;867884
1985-01-30;-245173
1928-03-11;286027
2061-10-18;432578
2019-01-28;126731
1931-05-04;-343008
2066-02-17;-2498
1986-05-22;-95255
2060-06-22;-971733
1918-11-04;295062
1983-04-10;866864
2031-03-28;38873
1949-08-28;-430162
1984-03-15;-197960
1944-02-06;-255298
2066-07-24;192972
1998-10-10;634846
1982-07-18;-703308
2019-11-01;-511869
2025-11-17;-833336
2025-07-09;168299
2050-12-20;984359
1956-05-07;664204
2009-09-07;-768369
1993-09-04;627643
1906-09-15;-987727
2042-12-19;-603271
2025-02-27;947919
2003-12-10;-549774
1960-11-21;-632030
1959-09-25;-973552
1969-10-10;918472
2065-09-04;-666508
1957-06-04;765417
1998-02-28;-688158
1959-07-02;502931
2025-07-22;-490991
1945-12-29;-237291
2031-05-13;987521
1911-04-16;730696
1945-03-10;-695108
2069-05-31;-532138
1979-02-15;-826450
1900-12-26;-299476
2039-10-15;587444
2060-01-14;-268143
2045-06-08;435109
1904-08-14;219419
2041-06-04;800553
2042-11-02;-994594
1912-01-14;507973
2004-04-18;-80954
1941-12-31;186264
2057-09-10;261059
1964-08-03;341015
1929-02-01;-400248
1948-02-24;-861479
2043-10-11;-11122
1941-03-27;326645
2041-05-07;817680
2020-08-29;896000
2037-05-16;341789
1921-08-26;461399
2039-08-26;777746
1918-02-05;-601245
2021-09-14;-206256
2059-04-02;-154649
1959-05-06;335368
1961-02-04;38636
1928-01-28;845995
2028-04-23;698891
1939-11-12;37586
1955-01-06;-505482
2029-06-08;-363193
1942-02-04;806940
2009-10-19;285097
1903-08-15;-852998
2053-09-18;-67641
1971-11-04;107400
1912-08-07;534111
2033-01-04;416706
1975-02-15;-457025
1924-12-30;132762
1978-10-21;-322921
1983-12-21;593370
1901-10-16;-351352
1987-06-02;366574
2042-11-04;-927124
2010-11-20;-434201
1958-07-04;988082
2034-09-19;13088
1984-11-02;974288
1912-12-23;559825
1981-12-06;-726787
2030-08-04;715884
2029-10-13;-667008
1929-08-23;810768
1956-04-07;386831
2032-06-09;20212
1994-02-20;815324
2005-10-13;819966
1981-05-20;35536
1911-01-10;507676
2025-08-23;397543
1968-02-14;567853
1993-08-26;657546
1988-05-16;208630
2061-08-09;388928
1998-03-26;-670610
1987-05-14;-963479
1938-03-03;775789
1934-10-10;-347785
1917-08-08;-111987
1999-07-08;-30302
2054-04-20;-458912
1944-02-04;-101933
1936-07-02;854785
1934-08-23;771556
1959-05-22;333105
2021-12-20;197989
1911-01-12;-706938
1946-07-01;815127
1972-10-03;-832639
1963-12-21;171089
2024-11-29;400534
2068-06-01;-261556
2018-02-04;-428122
2069-08-16;-519606
1943-05-17;-461122
1959-06-11;-176754
1965-10-04;-473985
2032-05-28;743603
1984-04-23;440373
1954-02-04;680238
2048-05-29;296826
2012-11-30;-90923
2002-02-14;-272530
1916-12-08;-237510
2056-02-14;-939071
2027-04-21;229306
1923-03-13;-521145
1924-05-20;752326
1900-05-11;245433
1996-06-28;381875
1967-02-01;310041
2011-05-02;643754
2016-03-13;-532837
1950-10-09;89122
1993-07-10;32499
1995-05-12;756271
1965-12-30;818824
2006-04-05;-473864
2048-03-16;821037
1914-05-21;-95696
1906-04-27;564557
2042-05-13;-382679
2013-05-21;449246
1998-12-11;27587
1921-11-18;-352796
1985-02-10;-576259
2002-01-19;891427
2037-08-26;-926733
1965-07-07;-233870
1906-01-04;675852
2062-02-17;210235
2064-03-13;5413
2004-02-18;743748
1986-07-27;498406
1997-11-28;504800
2031-09-28;-198643
1914-01-07;240189
1955-05-11;-866497
1947-03-23;602583
1913-02-13;204607
1965-06-17;332722
2001-02-04;-814770
1951-12-02;115937
2053-06-28;725223
1981-01-27;926802
1968-09-18;-337257
1946-06-30;-562687
1960-08-18;-467436
1944-10-15;432355
1988-12-10;-954772
1971-01-16;-3129
2009-02-25;863848
1909-06-09;-529238
1981-04-14;-244025
2030-09-28;-139889
1906-09-04;-628208
2040-12-18;-3164
1948-03-25;906430
2025-04-05;-958912
1943-04-01;-385536
2008-04-09;-605225
1907-01-07;-784666
2022-02-21;-4733
1906-10-01;842078
1910-04-25;338162
1916-01-11;-924332
2069-01-12;850912
1919-10-15;-691356
1923-09-30;-776249
1996-05-10;310823
2028-08-16;3063
1961-11-06;747293
2038-12-20;-277953
1979-01-06;-993110
1982-05-28;-751443
1969-07-31;-891423
1917-11-28;-995152
2069-08-11;-847424
1977-04-15;481382
1902-02-04;-913655
1960-10-31;-535635
1952-03-09;780380
2061-06-27;-936165
2012-10-26;-653489
2005-12-07;916275
2000-10-21;-113050
1988-06-09;953284
1948-12-26;359500
2034-10-24;651835
1923-08-02;-364861
1952-12-18;124548
2042-10-30;814639
1999-10-29;970544
1959-04-01;-179660
1916-04-03;685779
2068-12-02;-619499
1925-07-31;-657651
1937-07-20;41684
1950-10-16;305931
1945-02-04;-542557
1976-03-03;453164
2012-01-12;971827
1916-09-30;541875
1921-11-28;-436806
2013-12-13;-983433
2064-05-13;-22095
1998-04-12;-802691
1962-05-08;155997
2022-01-26;-410698
1905-11-03;432500
1925-04-20;759694
1901-05-13;878437
1971-05-20;-149262
1978-03-04;273315
1968-11-17;417742
1971-12-15;-232247
1938-07-12;861096
1910-10-18;-730649
1900-06-17;-925107
1948-08-03;-790679
1942-12-11;193433
2058-09-26;-702525
2033-03-19;649968
2044-02-10;-911181
1982-11-13;646852
1913-10-27;-502655
1978-10-23;578344
1994-02-22;-442838
1980-02-16;-621374
1906-11-03;-140548
1932-06-01;-973140
1981-03-14;-74864
1950-06-15;-181248
2059-03-31;176577
1917-10-20;5316
1987-08-30;723046
1917-07-10;638082
2065-02-17;-173851
1934-07-11;355202
2039-11-12;854793
2045-05-13;-469818
1964-06-22;-73930
2019-06-12;439024
2041-07-11;122203
1986-12-17;519770
1959-02-15;691971
1983-10-08;-208538
1987-06-03;-967538
2015-07-30;423070
1930-06-11;-971200
1964-12-12;264752
2029-02-12;-206020
1996-06-05;313062
1989-04-16;761851
2003-05-24;-417703
2036-03-07;229711
1963-09-03;-583026
1935-05-09;-761433
1909-11-18;248577
1930-07-28;-915205
2000-06-10;532627
2051-04-22;-313203
1950-05-02;-171436
1989-09-21;29105
2051-04-13;896189
1990-11-01;822000
2036-01-13;-445504
1929-05-26;-593578
1930-03-20;-825926
2008-03-09;670765
2067-11-20;985560
1961-07-22;-210805
1949-07-07;-654643
1929-01-22;-857467
1949-01-30;300936
2006-01-29;-22447
2046-07-27;345170
1913-03-05;-179785
1948-06-04;571472
1922-11-18;-798045
2051-04-24;647430
2066-10-29;132232
2005-05-20;348020
2060-06-06;-502313
1946-05-26;-870158
1931-01-20;-342874
2067-11-19;-414572
1939-09-01;-884650
2029-08-01;330644
2041-10-18;-614959
2065-02-23;-836081
2036-05-05;-870032
1905-08-28;499786
2009-04-01;886088
1967-09-18;-201381
1948-01-21;-854838
2041-02-28;889880
2033-03-01;214083
1924-01-05;-164930
1943-07-18;-428955
2057-07-25;706309
1996-04-14;-737651
1977-11-17;-297270
1932-04-30;-15272
2000-04-30;129157
2031-01-21;-747934
2068-07-12;598527
1957-10-20;-351365
1992-03-24;-750353
1904-06-30;938035
1963-04-30;565236
2034-03-15;-478284
1981-01-30;-10865
1998-10-31;651233
1969-07-28;-360606
2039-08-27;-26577
1963-03-29;43011
1936-06-28;204750
1973-04-09;-264978
1916-04-08;-989466
2064-09-04;-524837
1943-08-11;349882
1995-08-20;-885466
1918-10-10;-868605
1992-01-26;-12032
1949-07-22;838165
1993-06-17;-87347
1910-01-30;420164
2002-10-06;-770741
1942-01-24;985269
2008-05-28;294501
1987-04-07;907886
1976-08-30;-434214
2001-05-11;-599891
1965-01-17;-566739
2003-08-20;973299
2066-07-21;-368901
1966-01-03;-932232
2007-08-02;-677413
1909-02-14;-684553
1945-09-20;88094
2015-11-27;749531
2038-09-16;-416631
1927-11-27;935776
